trial,cars,stall,tick,score
1,50,15,1011,70.0
1,50,8,1012,84.0
1,50,16,1013,68.0
1,50,15,1014,70.0
1,50,19,1015,62.0
1,50,18,1016,64.0
1,50,19,1017,62.0
1,50,8,1018,84.0
1,50,15,1019,70.0
1,50,15,1020,70.0
1,50,17,1021,66.0
1,50,16,1022,68.0
1,50,23,1023,54.0
1,50,15,1024,70.0
1,50,20,1025,60.0
1,50,16,1026,68.0
1,50,20,1027,60.0
1,50,9,1028,82.0
1,50,10,1029,80.0
1,50,13,1030,74.0
1,50,17,1031,66.0
1,50,12,1032,76.0
1,50,15,1033,70.0
1,50,6,1034,88.0
1,50,15,1035,70.0
1,50,16,1036,68.0
1,50,23,1037,54.0
1,50,20,1038,60.0
1,50,28,1039,44.0
1,50,19,1040,62.0
1,50,17,1041,66.0
1,50,14,1042,72.0
1,50,18,1043,64.0
1,50,17,1044,66.0
1,50,21,1045,58.0
1,50,20,1046,60.0
1,50,22,1047,56.0
1,50,13,1048,74.0
1,50,16,1049,68.0
1,50,13,1050,74.0
1,50,20,1051,60.0
1,50,18,1052,64.0
1,50,16,1053,68.0
1,50,12,1054,76.0
1,50,19,1055,62.0
1,50,12,1056,76.0
1,50,13,1057,74.0
1,50,9,1058,82.0
1,50,17,1059,66.0
1,50,15,1060,70.0
1,50,21,1061,58.0
1,50,19,1062,62.0
1,50,23,1063,54.0
1,50,19,1064,62.0
1,50,17,1065,66.0
1,50,14,1066,72.0
1,50,17,1067,66.0
1,50,15,1068,70.0
1,50,18,1069,64.0
1,50,14,1070,72.0
1,50,16,1071,68.0
1,50,12,1072,76.0
1,50,18,1073,64.0
1,50,14,1074,72.0
1,50,19,1075,62.0
1,50,12,1076,76.0
1,50,15,1077,70.0
1,50,14,1078,72.0
1,50,25,1079,50.0
1,50,18,1080,64.0
1,50,21,1081,58.0
1,50,10,1082,80.0
1,50,13,1083,74.0
1,50,11,1084,78.0
1,50,22,1085,56.0
1,50,18,1086,64.0
1,50,21,1087,58.0
1,50,17,1088,66.0
1,50,20,1089,60.0
1,50,9,1090,82.0
1,50,20,1091,60.0
1,50,7,1092,86.0
1,50,12,1093,76.0
1,50,10,1094,80.0
1,50,14,1095,72.0
1,50,11,1096,78.0
1,50,13,1097,74.0
1,50,9,1098,82.0
1,50,15,1099,70.0
1,50,8,1100,84.0
1,50,14,1101,72.0
1,50,13,1102,74.0
1,50,18,1103,64.0
1,50,19,1104,62.0
1,50,20,1105,60.0
1,50,15,1106,70.0
1,50,18,1107,64.0
1,50,8,1108,84.0
1,50,11,1109,78.0
1,50,12,1110,76.0
1,50,21,1111,58.0
1,50,19,1112,62.0
1,50,14,1113,72.0
1,50,15,1114,70.0
1,50,19,1115,62.0
1,50,12,1116,76.0
1,50,15,1117,70.0
1,50,13,1118,74.0
1,50,14,1119,72.0
1,50,17,1120,66.0
1,50,20,1121,60.0
1,50,18,1122,64.0
1,50,19,1123,62.0
1,50,14,1124,72.0
1,50,19,1125,62.0
1,50,14,1126,72.0
1,50,15,1127,70.0
1,50,20,1128,60.0
1,50,23,1129,54.0
1,50,13,1130,74.0
1,50,15,1131,70.0
1,50,12,1132,76.0
1,50,19,1133,62.0
1,50,14,1134,72.0
1,50,18,1135,64.0
1,50,7,1136,86.0
1,50,11,1137,78.0
1,50,10,1138,80.0
1,50,14,1139,72.0
1,50,11,1140,78.0
1,50,14,1141,72.0
1,50,11,1142,78.0
1,50,17,1143,66.0
1,50,14,1144,72.0
1,50,18,1145,64.0
1,50,18,1146,64.0
1,50,21,1147,58.0
1,50,13,1148,74.0
1,50,16,1149,68.0
