trial,cars,stall,tick,score
1,200,128,882,41.95
1,200,131,883,41.95
1,200,117,884,41.95
1,200,111,885,41.95
1,200,104,886,41.95
1,200,117,887,41.95
1,200,125,888,41.95
1,200,122,889,41.95
1,200,132,890,41.94
1,200,129,891,41.93
1,200,127,892,41.92
1,200,111,893,41.93
1,200,124,894,41.92
1,200,121,895,41.92
1,200,108,896,41.92
1,200,92,897,41.94
1,200,112,898,41.94
1,200,106,899,41.95
1,200,111,900,41.95
1,200,123,901,41.95
1,200,109,902,41.95
1,200,125,903,41.95
1,200,116,904,41.95
1,200,130,905,41.94
1,200,122,906,41.94
1,200,131,907,41.92
1,200,117,908,41.92
1,200,116,909,41.92
1,200,112,910,41.93
1,200,124,911,41.92
1,200,114,912,41.92
1,200,112,913,41.92
1,200,120,914,41.92
1,200,128,915,41.92
1,200,113,916,41.92
1,200,121,917,41.92
1,200,116,918,41.92
1,200,130,919,41.91
1,200,120,920,41.91
1,200,119,921,41.91
1,200,107,922,41.91
1,200,121,923,41.91
1,200,125,924,41.91
1,200,124,925,41.9
1,200,110,926,41.91
1,200,90,927,41.91
1,200,106,928,41.92
1,200,111,929,41.92
1,200,116,930,41.92
1,200,105,931,41.93
1,200,128,932,41.92
1,200,126,933,41.92
1,200,117,934,41.92
1,200,116,935,41.92
1,200,115,936,41.92
1,200,132,937,41.91
1,200,113,938,41.91
1,200,128,939,41.91
1,200,123,940,41.91
1,200,119,941,41.9
1,200,121,942,41.9
1,200,116,943,41.9
1,200,120,944,41.9
1,200,125,945,41.9
1,200,113,946,41.9
1,200,115,947,41.9
1,200,116,948,41.9
1,200,130,949,41.89
1,200,116,950,41.89
1,200,121,951,41.88
1,200,118,952,41.88
1,200,121,953,41.88
1,200,123,954,41.88
1,200,124,955,41.88
1,200,132,956,41.87
1,200,134,957,41.85
1,200,117,958,41.85
1,200,117,959,41.85
1,200,114,960,41.86
1,200,128,961,41.85
1,200,115,962,41.85
1,200,130,963,41.84
1,200,113,964,41.84
1,200,106,965,41.85
1,200,107,966,41.85
1,200,116,967,41.85
1,200,112,968,41.86
1,200,117,969,41.86
1,200,113,970,41.86
1,200,119,971,41.86
1,200,117,972,41.86
1,200,119,973,41.86
1,200,123,974,41.85
1,200,116,975,41.85
1,200,120,976,41.85
1,200,117,977,41.85
1,200,122,978,41.85
1,200,120,979,41.84
1,200,112,980,41.85
1,200,127,981,41.84
1,200,107,982,41.85
1,200,99,983,41.86
1,200,113,984,41.86
1,200,131,985,41.85
1,200,115,986,41.85
1,200,116,987,41.85
1,200,112,988,41.85
1,200,127,989,41.85
1,200,119,990,41.85
1,200,114,991,41.85
1,200,113,992,41.85
1,200,106,993,41.85
1,200,99,994,41.87
1,200,111,995,41.87
1,200,105,996,41.88
1,200,129,997,41.87
1,200,120,998,41.87
1,200,127,999,41.86
1,200,115,1000,41.86
1,200,135,1001,41.85
1,200,122,1002,41.85
1,200,120,1003,41.84
1,200,135,1004,41.84
1,200,129,1005,41.83
1,200,106,1006,41.84
1,200,113,1007,41.84
1,200,112,1008,41.84
1,200,120,1009,41.84
1,200,113,1010,41.84
1,200,106,1011,41.84
1,200,105,1012,41.85
1,200,116,1013,41.85
1,200,116,1014,41.85
1,200,112,1015,41.85
1,200,113,1016,41.85
1,200,117,1017,41.85
1,200,120,1018,41.85
1,200,125,1019,41.84
1,200,125,1020,41.84
1,200,116,1021,41.84
1,200,108,1022,41.84
1,200,122,1023,41.84
1,200,129,1024,41.84
1,200,117,1025,41.84
1,200,119,1026,41.84
1,200,121,1027,41.84
1,200,109,1028,41.84
1,200,118,1029,41.84
1,200,108,1030,41.84
1,200,126,1031,41.84
1,200,103,1032,41.84
1,200,103,1033,41.85
1,200,96,1034,41.86
1,200,116,1035,41.86
1,200,120,1036,41.86
1,200,123,1037,41.85
1,200,120,1038,41.85
1,200,115,1039,41.85
1,200,121,1040,41.85
1,200,106,1041,41.85
1,200,107,1042,41.86
1,200,108,1043,41.87
1,200,102,1044,41.87
1,200,111,1045,41.88
1,200,106,1046,41.88
1,200,111,1047,41.88
1,200,107,1048,41.88
1,200,117,1049,41.88
1,200,114,1050,41.88
1,200,123,1051,41.88
1,200,108,1052,41.88
1,200,111,1053,41.89
1,200,110,1054,41.89
1,200,118,1055,41.89
1,200,115,1056,41.89
1,200,116,1057,41.89
1,200,121,1058,41.89
1,200,136,1059,41.88
1,200,109,1060,41.88
1,200,99,1061,41.89
1,200,103,1062,41.9
1,200,113,1063,41.9
1,200,120,1064,41.9
1,200,128,1065,41.89
1,200,109,1066,41.9
1,200,111,1067,41.9
1,200,122,1068,41.9
1,200,115,1069,41.9
1,200,116,1070,41.9
1,200,116,1071,41.9
1,200,118,1072,41.9
1,200,119,1073,41.9
1,200,103,1074,41.9
1,200,102,1075,41.91
1,200,113,1076,41.91
1,200,109,1077,41.91
1,200,109,1078,41.91
1,200,119,1079,41.91
1,200,123,1080,41.91
1,200,118,1081,41.91
1,200,107,1082,41.91
1,200,114,1083,41.91
1,200,111,1084,41.91
1,200,116,1085,41.92
1,200,126,1086,41.91
1,200,127,1087,41.91
1,200,108,1088,41.91
1,200,114,1089,41.91
1,200,112,1090,41.91
1,200,108,1091,41.92
1,200,108,1092,41.92
1,200,113,1093,41.92
1,200,112,1094,41.92
1,200,118,1095,41.92
1,200,118,1096,41.92
1,200,119,1097,41.92
1,200,96,1098,41.93
1,200,109,1099,41.94
1,200,120,1100,41.94
1,200,116,1101,41.94
1,200,112,1102,41.94
1,200,123,1103,41.93
1,200,123,1104,41.93
1,200,124,1105,41.92
1,200,135,1106,41.91
1,200,129,1107,41.91
1,200,125,1108,41.91
1,200,123,1109,41.91
1,200,118,1110,41.91
1,200,113,1111,41.91
1,200,110,1112,41.91
1,200,128,1113,41.9
1,200,111,1114,41.91
1,200,117,1115,41.91
1,200,109,1116,41.91
1,200,105,1117,41.91
1,200,116,1118,41.91
1,200,122,1119,41.91
1,200,108,1120,41.91
1,200,114,1121,41.91
1,200,97,1122,41.92
1,200,119,1123,41.92
1,200,104,1124,41.92
1,200,119,1125,41.92
1,200,109,1126,41.93
1,200,104,1127,41.94
1,200,106,1128,41.94
1,200,105,1129,41.95
1,200,108,1130,41.95
1,200,120,1131,41.95
1,200,118,1132,41.95
1,200,123,1133,41.94
1,200,116,1134,41.94
1,200,113,1135,41.95
1,200,109,1136,41.95
1,200,106,1137,41.95
1,200,114,1138,41.95
1,200,115,1139,41.95
1,200,110,1140,41.95
1,200,112,1141,41.95
1,200,109,1142,41.96
1,200,115,1143,41.96
1,200,118,1144,41.96
1,200,114,1145,41.96
1,200,109,1146,41.97
1,200,111,1147,41.97
1,200,130,1148,41.96
1,200,133,1149,41.95
1,200,117,1150,41.95
