trial,cars,stall,tick,score
1,32,2,862,79.09
1,32,5,863,79.09
1,32,5,864,79.09
1,32,7,865,79.09
1,32,5,866,79.09
1,32,7,867,79.09
1,32,4,868,79.09
1,32,8,869,79.09
1,32,3,870,79.13
1,32,7,871,79.13
1,32,5,872,79.13
1,32,8,873,79.13
1,32,6,874,79.13
1,32,6,875,79.13
1,32,5,876,79.13
1,32,7,877,79.13
1,32,3,878,79.13
1,32,4,879,79.16
1,32,5,880,79.16
1,32,5,881,79.16
1,32,6,882,79.16
1,32,8,883,79.16
1,32,7,884,79.16
1,32,5,885,79.16
1,32,4,886,79.19
1,32,6,887,79.19
1,32,7,888,79.19
1,32,9,889,79.16
1,32,4,890,79.19
1,32,5,891,79.19
1,32,6,892,79.19
1,32,10,893,79.16
1,32,6,894,79.19
1,32,7,895,79.19
1,32,3,896,79.19
1,32,5,897,79.19
1,32,6,898,79.19
1,32,8,899,79.19
1,32,5,900,79.19
1,32,6,901,79.19
1,32,4,902,79.22
1,32,4,903,79.22
1,32,4,904,79.22
1,32,5,905,79.22
1,32,3,906,79.25
1,32,5,907,79.25
1,32,3,908,79.25
1,32,6,909,79.25
1,32,2,910,79.28
1,32,4,911,79.28
1,32,6,912,79.28
1,32,9,913,79.28
1,32,2,914,79.31
1,32,6,915,79.31
1,32,0,916,79.31
1,32,3,917,79.34
1,32,3,918,79.34
1,32,5,919,79.34
1,32,7,920,79.34
1,32,7,921,79.34
1,32,4,922,79.34
1,32,8,923,79.34
1,32,2,924,79.38
1,32,3,925,79.38
1,32,5,926,79.38
1,32,6,927,79.38
1,32,2,928,79.41
1,32,6,929,79.41
1,32,2,930,79.44
1,32,4,931,79.44
1,32,6,932,79.44
1,32,8,933,79.44
1,32,5,934,79.44
1,32,5,935,79.44
1,32,3,936,79.44
1,32,7,937,79.44
1,32,4,938,79.47
1,32,8,939,79.44
1,32,3,940,79.47
1,32,7,941,79.47
1,32,3,942,79.47
1,32,4,943,79.47
1,32,3,944,79.5
1,32,4,945,79.5
1,32,7,946,79.5
