trial,cars,stall,tick,score
1,50,12,592,71.32
1,50,14,593,71.32
1,50,10,594,71.32
1,50,13,595,71.34
1,50,11,596,71.34
1,50,13,597,71.36
1,50,14,598,71.36
1,50,15,599,71.34
1,50,15,600,71.34
1,50,20,601,71.32
1,50,11,602,71.34
1,50,17,603,71.34
1,50,9,604,71.34
1,50,16,605,71.34
1,50,11,606,71.36
1,50,15,607,71.36
1,50,5,608,71.38
1,50,11,609,71.4
1,50,5,610,71.42
1,50,9,611,71.44
1,50,16,612,71.44
1,50,19,613,71.42
1,50,15,614,71.42
1,50,15,615,71.42
1,50,7,616,71.44
1,50,9,617,71.46
1,50,12,618,71.46
1,50,15,619,71.46
1,50,12,620,71.46
1,50,19,621,71.46
1,50,11,622,71.46
1,50,17,623,71.46
1,50,12,624,71.46
1,50,14,625,71.46
1,50,9,626,71.48
1,50,13,627,71.48
1,50,11,628,71.5
1,50,16,629,71.48
1,50,14,630,71.48
1,50,15,631,71.48
1,50,10,632,71.5
1,50,14,633,71.5
1,50,15,634,71.5
1,50,16,635,71.5
1,50,11,636,71.5
1,50,17,637,71.5
1,50,17,638,71.48
1,50,18,639,71.48
1,50,10,640,71.48
1,50,13,641,71.5
1,50,13,642,71.5
1,50,20,643,71.48
1,50,15,644,71.48
1,50,16,645,71.46
1,50,14,646,71.48
1,50,12,647,71.48
1,50,12,648,71.48
1,50,15,649,71.48
1,50,16,650,71.48
1,50,17,651,71.46
1,50,19,652,71.46
1,50,16,653,71.44
1,50,11,654,71.46
1,50,13,655,71.46
1,50,13,656,71.46
1,50,16,657,71.46
1,50,7,658,71.48
1,50,13,659,71.48
1,50,20,660,71.46
1,50,18,661,71.46
1,50,5,662,71.48
1,50,13,663,71.5
1,50,5,664,71.52
1,50,12,665,71.52
1,50,10,666,71.54
1,50,13,667,71.54
1,50,11,668,71.56
1,50,14,669,71.56
1,50,8,670,71.58
1,50,16,671,71.56
1,50,14,672,71.56
1,50,16,673,71.56
1,50,9,674,71.58
1,50,12,675,71.58
1,50,8,676,71.6
1,50,11,677,71.62
1,50,5,678,71.64
1,50,9,679,71.66
1,50,7,680,71.68
1,50,9,681,71.68
1,50,9,682,71.7
1,50,15,683,71.7
1,50,9,684,71.72
1,50,11,685,71.72
1,50,10,686,71.74
1,50,14,687,71.74
1,50,13,688,71.74
1,50,14,689,71.74
1,50,12,690,71.74
1,50,13,691,71.76
1,50,13,692,71.76
1,50,16,693,71.74
1,50,14,694,71.74
1,50,14,695,71.74
1,50,9,696,71.76
1,50,12,697,71.78
1,50,10,698,71.78
1,50,16,699,71.78
1,50,8,700,71.8
1,50,11,701,71.8
1,50,8,702,71.82
1,50,12,703,71.82
1,50,12,704,71.84
1,50,17,705,71.82
1,50,10,706,71.84
1,50,14,707,71.84
1,50,14,708,71.84
1,50,15,709,71.84
1,50,4,710,71.86
1,50,16,711,71.86
1,50,12,712,71.86
1,50,15,713,71.86
1,50,9,714,71.88
1,50,9,715,71.88
1,50,11,716,71.9
1,50,16,717,71.9
1,50,14,718,71.9
1,50,18,719,71.88
1,50,9,720,71.9
1,50,14,721,71.9
1,50,9,722,71.9
1,50,10,723,71.92
1,50,16,724,71.92
1,50,19,725,71.9
1,50,18,726,71.88
1,50,18,727,71.88
1,50,14,728,71.88
1,50,14,729,71.88
1,50,7,730,71.9
1,50,8,731,71.92
1,50,8,732,71.94
1,50,11,733,71.94
1,50,12,734,71.94
1,50,10,735,71.96
1,50,7,736,71.98
1,50,12,737,71.98
1,50,12,738,71.98
1,50,13,739,71.98
1,50,13,740,72.0
1,50,12,741,72.0
1,50,17,742,71.98
1,50,17,743,71.98
1,50,12,744,71.98
1,50,17,745,71.98
1,50,12,746,71.98
1,50,12,747,71.98
1,50,9,748,72.0
1,50,18,749,72.0
1,50,14,750,72.0
1,50,15,751,71.98
1,50,9,752,72.0
1,50,18,753,72.0
1,50,12,754,72.0
1,50,12,755,72.0
1,50,5,756,72.02
1,50,9,757,72.04
1,50,8,758,72.06
1,50,17,759,72.04
1,50,15,760,72.04
1,50,19,761,72.04
1,50,8,762,72.04
1,50,10,763,72.06
1,50,8,764,72.08
1,50,11,765,72.08
1,50,11,766,72.08
1,50,14,767,72.08
1,50,10,768,72.1
1,50,12,769,72.1
1,50,11,770,72.12
1,50,14,771,72.12
1,50,6,772,72.14
1,50,11,773,72.14
1,50,8,774,72.16
1,50,13,775,72.16
1,50,9,776,72.18
1,50,11,777,72.18
1,50,8,778,72.2
1,50,11,779,72.2
1,50,9,780,72.22
1,50,14,781,72.22
1,50,17,782,72.2
1,50,14,783,72.2
1,50,12,784,72.2
1,50,15,785,72.2
1,50,12,786,72.22
1,50,11,787,72.22
1,50,8,788,72.24
1,50,11,789,72.24
1,50,10,790,72.26
1,50,13,791,72.26
1,50,11,792,72.26
1,50,15,793,72.26
1,50,12,794,72.26
1,50,20,795,72.24
1,50,13,796,72.24
1,50,18,797,72.24
1,50,9,798,72.26
1,50,12,799,72.26
1,50,12,800,72.26
1,50,13,801,72.26
1,50,15,802,72.26
1,50,13,803,72.26
1,50,7,804,72.28
1,50,11,805,72.28
1,50,8,806,72.3
1,50,13,807,72.3
1,50,17,808,72.3
1,50,18,809,72.28
1,50,12,810,72.28
1,50,21,811,72.28
1,50,9,812,72.28
1,50,9,813,72.3
1,50,9,814,72.3
1,50,13,815,72.3
1,50,4,816,72.34
1,50,8,817,72.34
1,50,9,818,72.36
1,50,11,819,72.36
1,50,8,820,72.38
1,50,9,821,72.4
1,50,10,822,72.4
1,50,12,823,72.4
1,50,11,824,72.42
1,50,17,825,72.4
1,50,14,826,72.4
1,50,15,827,72.4
1,50,10,828,72.42
1,50,16,829,72.4
1,50,13,830,72.4
1,50,17,831,72.4
1,50,9,832,72.42
1,50,15,833,72.4
1,50,13,834,72.42
1,50,14,835,72.4
1,50,13,836,72.42
1,50,17,837,72.4
1,50,6,838,72.42
1,50,12,839,72.42
1,50,6,840,72.44
1,50,10,841,72.46
1,50,6,842,72.48
1,50,13,843,72.48
1,50,14,844,72.48
1,50,17,845,72.46
1,50,12,846,72.48
1,50,12,847,72.48
1,50,14,848,72.48
1,50,15,849,72.48
1,50,13,850,72.48
1,50,14,851,72.48
1,50,12,852,72.48
1,50,13,853,72.48
1,50,10,854,72.48
1,50,18,855,72.48
1,50,8,856,72.5
1,50,12,857,72.5
1,50,10,858,72.5
1,50,13,859,72.5
1,50,10,860,72.52
1,50,14,861,72.52
1,50,14,862,72.52
1,50,18,863,72.5
1,50,12,864,72.5
1,50,15,865,72.5
1,50,16,866,72.5
1,50,17,867,72.5
1,50,14,868,72.5
1,50,16,869,72.48
1,50,8,870,72.5
1,50,12,871,72.5
1,50,10,872,72.52
1,50,10,873,72.52
1,50,5,874,72.54
1,50,17,875,72.54
1,50,14,876,72.54
1,50,15,877,72.52
1,50,10,878,72.54
1,50,14,879,72.54
1,50,13,880,72.54
1,50,11,881,72.54
1,50,9,882,72.56
1,50,14,883,72.56
1,50,12,884,72.56
1,50,14,885,72.56
1,50,11,886,72.56
1,50,12,887,72.56
1,50,9,888,72.58
1,50,14,889,72.58
1,50,9,890,72.58
1,50,9,891,72.6
1,50,10,892,72.6
1,50,14,893,72.6
1,50,4,894,72.62
1,50,7,895,72.64
1,50,8,896,72.66
1,50,19,897,72.64
1,50,14,898,72.64
1,50,12,899,72.64
1,50,10,900,72.66
1,50,12,901,72.66
1,50,13,902,72.66
1,50,13,903,72.66
1,50,7,904,72.68
1,50,9,905,72.68
1,50,8,906,72.7
1,50,11,907,72.7
1,50,9,908,72.72
1,50,9,909,72.72
1,50,12,910,72.72
1,50,13,911,72.74
1,50,11,912,72.74
1,50,12,913,72.74
1,50,8,914,72.76
1,50,13,915,72.76
1,50,10,916,72.76
1,50,13,917,72.76
1,50,13,918,72.76
1,50,19,919,72.76
1,50,8,920,72.76
1,50,11,921,72.78
1,50,12,922,72.78
1,50,15,923,72.78
1,50,14,924,72.78
1,50,15,925,72.76
1,50,14,926,72.76
1,50,16,927,72.76
1,50,8,928,72.78
1,50,10,929,72.78
1,50,9,930,72.8
1,50,15,931,72.78
1,50,11,932,72.8
1,50,11,933,72.8
1,50,13,934,72.8
1,50,17,935,72.8
1,50,13,936,72.8
1,50,14,937,72.8
1,50,9,938,72.8
1,50,10,939,72.82
1,50,12,940,72.82
1,50,13,941,72.82
1,50,4,942,72.84
1,50,6,943,72.86
1,50,12,944,72.86
1,50,14,945,72.86
1,50,6,946,72.88
1,50,9,947,72.88
1,50,8,948,72.9
1,50,11,949,72.9
1,50,10,950,72.9
1,50,20,951,72.9
1,50,9,952,72.9
1,50,10,953,72.9
1,50,9,954,72.92
1,50,15,955,72.92
1,50,9,956,72.92
1,50,13,957,72.92
1,50,8,958,72.94
1,50,13,959,72.94
1,50,18,960,72.92
1,50,23,961,72.9
1,50,15,962,72.9
1,50,14,963,72.9
1,50,12,964,72.9
1,50,14,965,72.9
1,50,11,966,72.92
1,50,14,967,72.92
1,50,10,968,72.92
1,50,13,969,72.92
1,50,13,970,72.92
1,50,15,971,72.92
1,50,16,972,72.92
1,50,20,973,72.9
